457,Géra,,2018,Donostia,['Rocka'],https://www.badok.eus/euskal-musika/gera
458,Gernika,,1976 - 1978,Gernika (Bizkaia),['Folk-rocka'],https://www.badok.eus/euskal-musika/gernika
459,Ghau,,1987,Donostia,['Popa'],https://www.badok.eus/euskal-musika/ghau
460,Giante,,2016,Gasteiz,['Post-hardcorea'],https://www.badok.eus/euskal-musika/giante
461,Gilda,"2019an Amagoia Aiestaran eta Anabel Toralen arteko harremanaren ondorioz sortutakoa taldea da. Hasiera batean intimitatean presiorik gabe abestiak sortzen joan, eta bakoitza bere instrumentuaren explorazioan ibili ziren, soinu pertsonal baten bila. 2020 urtearen bukaeran Maialen Aiestaran batu zen, taldea finkatu eta Gilda hirukotea sortu zen. 2021ean diskoaren grabaketari ekin eta “Egin albora” izeneko 8 abestiko bilduma kaleratu dute 2022ko apirilean.",2019,Beasain (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/gilda
462,Ginger,,2021,Zarautz (Gipuzkoa),['Punka'],https://www.badok.eus/euskal-musika/ginger
463,Glaukoma,"Irun, Donostia eta Tolosako gazteez osatutako boskotea (bateria, baxua, bi gitarra eta ahotsa). Glaukoma rap-reggae talde bat da, bi estilo hauek inguratzen dituzten musika estilo beltz ezberdinetatik edaten duena. Roots-reggae gozoenetik jungle gogorrenera, raparen gordintasunetik eta raggamuffin melodikoenetik igarota.",2010,"Tolosa, Donostia","['Rapa,', 'Reggaea']",https://www.badok.eus/euskal-musika/glaukoma
464,Goienetxe Anaiak,,2009,,"['Rapa,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/goienetxe-anaiak
465,Goliath,,1990,Armendaritze (Nafarroa Beherea),"['Folka,', 'Post-rocka']",https://www.badok.eus/euskal-musika/goliath
466,Gontzal Mendibil,"Xeberrirekin egin zituen Gontzal Mendibilek kantari moduan lehen urratsak, 70eko hamarkadan, baina ondoren bakarlari moduan egin du bidea. Bide emankorra. Hamar diskotik gora argitaratu ditu kantari bizkaitarrak, herri mugimenduari nahiz maitasunari eginiko kantuekin. Berak idatzi ditu kantatu dituen letra asko eta asko, baina euskal poeta garaikide askoren olerkiak ere musikatu ditu, eta Jose Maria Iparragirre eta Aita Arruperi eskainitako diskoak osatu ditu.",1956,Zeanuri (Bizkaia),"['Herri', 'kanta,', 'Kantautorea']",https://www.badok.eus/euskal-musika/gontzal-mendibil
467,Gora Gora Kids,"Gora Gora Kids-ek “3 chord rock and roll” deritzon soinua gurtzen du, zuzena, gordina eta sinplea; garage punk txatarrero dantzagarria. Eta batzuetan, zuzenekoetan, Bo Didley eta The Rolling Stones-en modukoak xehetzen dituzte. Taldekideen artean, Koldo Almandoz zinemagilea dago.",2009 - 2015,Iruñea-Donostia-Bilbo,['Rock&rolla'],https://www.badok.eus/euskal-musika/gora-gora-kids
468,Gora Japon,"Jon Mantzisidor zumaiarrak eta Myriam Petralanda dimarrak osatzen dute Gora Japon, Bilbon finkaturiko taldea. Gitarra, perkusioa eta ahotsa dira taldearen oinarrizko tresnak, baina denborarekin teklatuak eta haize instrumentuak ere erabiltzen hasi da, eta pop kutsuko kantuak egitetik gero eta gehiago inprobisazioan oinarritzera jo du bikoteak. Horren erakusle da Gora Japonen bigarren diskoa, 2006tik 2011ra bitartean egindako grabazioen “argazki bilduma”.",2005,Bilbo,['Esperimentala'],https://www.badok.eus/euskal-musika/gora-japon
469,Gorka Gaztanbide & Txikizio Kuadrilla,,,Iruñea,"['Jazza,', 'Popa,', 'Rocka,', 'Soula']",https://www.badok.eus/euskal-musika/gorka-gaztanbide-txikizio-kuadrilla
470,Gorka Knorr,"“Gitarra batek eta bertso batzuek ahoan, indar mediatiko handiagoa dute legebiltzarretako hitzaldiek eta eroaldi politikoek baino”. Hala uste du Gorka Knorrek. Politikaren eta musikaren artean erdibituta dauka bihotza kantari arabarrak. 70eko hamarkadan hasitako ibilbidean zortzi disko kaleratu ditu Knorrek, politikako lehen lerroko lana bigarrenera pasa den aldietan. Arabako kantu tradizionalak ezagutzera eman zituen lehen diskoetan.",1950,Tarragona (Herrialde Katalanak),['Kantautorea'],https://www.badok.eus/euskal-musika/gorka-knorr
471,Gorka Robles,,,,[],https://www.badok.eus/euskal-musika/gorka-robles
472,Gorka Sarriegi,,1973,Hondarribia (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/gorka-sarriegi
473,Gorka Suaia eta Markes Iraizoz,,,,"['Rapa,', 'Reggaea']",https://www.badok.eus/euskal-musika/gorka-suaia-eta-markes-iraizoz
474,Gorkhiru,"Soularen eta funkaren tradiziotik abiatuta, Gorkhiru taldeak kolore ugaritako doinuak bildu zituen. Gorka Lasa abeslari eta teklatu jotzaileak gidatutako laukoteak Bartzelonan egin zuen topo. Lasarekin batera, Santi Noriega euskal baxu jotzaileak, Anibal Martinez gitarrista argentinarrak eta Javier Martin bateria jotzaile kanariarrak osatu zuten Gorkhiru. Disko bakarra argitaratu zuten.",2003 - 2005,,"['Jazza,', 'Soula']",https://www.badok.eus/euskal-musika/gorkhiru
475,Goroldio,,2021,Nafarroa,"['Punk-rocka,', 'Rocka']",https://www.badok.eus/euskal-musika/goroldio
476,Gorpuzkingz,,,Hondarribia (Gipuzkoa),['Rapa'],https://www.badok.eus/euskal-musika/gorpuzkingz
477,GorriBaltz,"GorriBaltz 2019ko maiatzean asmo handirik gabe sortutako proiektua da. Edo hobeto esanda, kopeta handiz eta musikaz gutxi jakinda jolasteko gogoz egin daitekeena. Hamaika modu daude Ideia zabaltzeko",2019,Bermeo (Bizkaia),"['Punka,', 'Industriala,', 'Post-punka']",https://www.badok.eus/euskal-musika/gorribaltz
478,Gose,,2004 - 2016,Arrasate (Gipuzkoa),"['Popa,', 'Trikitia,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/gose
479,Governors,,2006,Arrasate (Gipuzkoa),"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/governors
480,Goxua'n Salsa,"Goxua’n Salsa talde kolonbiar-nafarra 2020ko urtarrilean sortu zen, Iruñean, salsa eta doinu latinoak euskaraz kantatzeko asmoz. 1960ko, 1970eko eta 1980ko urteetan New Yorken, Kolonbian eta Puerto Ricon egiten zen saltsa klasikoa berritzea da euren asmoa.",2020,Iruñea,['Salsa'],https://www.badok.eus/euskal-musika/goxuan-salsa
481,Gozategi,,1992,Orio (Gipuzkoa),['Triki-popa'],https://www.badok.eus/euskal-musika/gozategi
482,Gu ta Gutarrak,"Zazpi Eskaleren esperientzia onaren ondoren, Igor Elortza eta Unia Iturriaga bertsolariak eta Josu Zabala musikaria (Hertzainak) berriz elkartu ziren Gu ta Gutarrak egitasmoa sortzeko. Oraingoan ere bertsoa eta herri musika izan ziren ikuskizunaren ardatza, baina musika bertsora moldatu zuten. 2007ko otsailetik 2008ko ekaina bitartean aritu ziren saioak eskaintzen, eta emanaldi bakoitzak berezitasun bat zuen: tokiko lagun sortzaile bat gonbidatzen zuten taulara. Durangoko Plateruena kafe antzokian eskaini zuten azken emanaldia.",2006 - 2008,Durango (Bizkaia),"['Folka,', 'Bertsoa']",https://www.badok.eus/euskal-musika/gora-gu-ta-gutarrak
483,Guda Dantza,,2012,Uribe Kosta (Bizkaia),"['Rocka,', 'Reggaea,', 'Ska']",https://www.badok.eus/euskal-musika/guda-dantza
484,Guk,,1972 - 1995,,"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/guk
485,Gure Bidea,,1975 - 1979,,"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/gure-bidea
486,Gutariko Bat,"Gutariko Bat 1994. urtean sortu zen Beran. Hasieran bost kidek osatu zuten taldea eta hurrengo bost urteetan formazio horrekin argitaratu zituen lan aipagarrienak. Rockaren eta hardcorearen esperimentazioa, teknika desberdinen arteko nahasketak, soinu collageak
 jorratu zituen.",1994 - 1999,Bera (Nafarroa),"['Rocka,', 'Esperimentala,', 'Noise-Rocka']",https://www.badok.eus/euskal-musika/gutariko-bat
487,Guzural,,,,"['Elektronikoa,', 'Industriala']",https://www.badok.eus/euskal-musika/guzural
488,GZR,,2022,,['Punka'],https://www.badok.eus/euskal-musika/gzr
489,Haatik,,2019,Markina-Xemein (Bizkaia),"['Hardcorea,', 'Post-hardcorea']",https://www.badok.eus/euskal-musika/haatik
490,Habi,"2018ko azaroan sortu zen Habi, Yeray Gascon eta Jonander Artola musikari eta gerora taldekideen bideak gurutzatu zirenean. Geroztik, bi disko eta single bikoitz bat argitaratu dituzte; azken hori Etxekalte taldeko lagunekin batera. Guztiak Elkar estudioan grabatu dituzte, Victor Sanchez teknikari eta ingeniariaren gidaritzapean.",2018,Villabona (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/habi
491,Habia,,2020,"Lapurdi, Behe Nafarroa","['Herri', 'kanta,', 'Klasikoa']",https://www.badok.eus/euskal-musika/habia
492,Hagoan,,2019,Iruñea,['Rocka'],https://www.badok.eus/euskal-musika/hagoan
493,Haira,,,,[],https://www.badok.eus/euskal-musika/haira
494,Haize Gorria,,,Urduña (Bizkaia),['Folk-rocka'],https://www.badok.eus/euskal-musika/haize-gorria
495,Haize-arrosa,Haize-arrosa taldea Berrizen (Bizkaia) sortu da 2022. 1990eko hamarkadan Ene Bada taldean ibilitako musikariek osatzen dute.,2022,,['Triki-popa'],https://www.badok.eus/euskal-musika/haize-arrosa
496,Haizea,"Euskal folk musika berriak 70eko hamarkadaren erdialdetik aurrera izandako loraldiaren lekuko nagusietakoa izan zen Haizea taldea. Oso ibilbide labur eta gorabeheratsuan beste inongo taldek baino hobeto islatu zituen garai hartako musika eta musikarien bertute, erronka eta ahuldadeak. Taldekideen artean Amaia Zubiria eta Txomin Artola zeuden.",1976 - 1980,,['Folka'],https://www.badok.eus/euskal-musika/haizea
497,Haizea Martiartu,Haizea Martiartu Garcia saxofoi jotzailea eta konpositorea da.,1991,,['Jazza'],https://www.badok.eus/euskal-musika/haizea-martiartu
498,Haizeatxo,Haizea Alonso rap abeslaria da.,2001,Urizahar (Araba),['Rapa'],https://www.badok.eus/euskal-musika/haizea-alonso
499,Hamabi,,,Oiartzun (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/hamabi
500,Hamar,,2022,,[],https://www.badok.eus/euskal-musika/hamar
501,Han.,,2013,Elorrio (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/han
502,Hara!,,2016,Ondarroa (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/hara
503,Haragi Gordiña,,2000,Donostia,"['Popa,', 'Runba']",https://www.badok.eus/euskal-musika/haragi-gordina
504,Harat,,2022,Bera (Nafarroa),['Rocka'],https://www.badok.eus/euskal-musika/harat
505,Harlax,,,Lezo (Gipuzkoa),"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/harlax
506,Harresian Zulo,,2004,Gasteiz,"['Popa,', 'Rocka,', 'Runba']",https://www.badok.eus/euskal-musika/harresian-zulo
507,Harria,"Aitor Aldanondo musikariaren (Brigada Criminal, Fiachras, Bizardunak) proiektu berria da Harria. Lagun ditu Maitane Azkarate, Ekaitz Aranberri (Bidelapurrak) eta Guille Sanz (Belceblues).",2022,,['Rocka'],https://www.badok.eus/euskal-musika/harria
508,Harribitxi,"Iker Alvarez eta Aitor Urkiza dira Harribitxi, eta musika tradizionalaren klabeetan oinarritutako sormen berriko obrak eskaintzen dituzte. Orkestra gizonen antzera, beso eta hankak erabiliz, txistua eta silbotea, bonbete, ttun-ttun, pandereta, caxixi, kaxoi, shruti box indiarra, gitarra eta mandolina bezalako musika tresnak aldi berean uztartzen dituzte.",,,['Folka'],https://www.badok.eus/euskal-musika/harribitxi
509,Harrika,,2002,Pasaia (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/harrika
510,Hartz,,2016,Azpeitia (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/hartz
511,Hartzak Blues Band,,2013 - 2017,Enkarterri (Bizkaia),['Rock&rolla'],https://www.badok.eus/euskal-musika/hartzak-blues-band
512,Hatxe,Idoia Hernandez Toledo musikaria da Hatxe. Bere bakarkako lehen diskoan musika klasiko garaikideko doinuak jaso ditu pianoarekin.,1988,Oiartzun (Gipuzkoa),"['Esperimentala,', 'Klasikoa']",https://www.badok.eus/euskal-musika/hatxe
513,Haurtzarrak,"Haurtzarrak 1989an sortu zen Donibane Garazin, eta “Bihurrikerian” diskoan jaso zuen hamar urteko ibilbide luzearen emaitza. Betiko hardcoreari beste ukitu batzuk erantsi zizkion, hala nola punkaren azkartasuna eta bat-batekotasuna, metalaren zama eta pisua eta tekno erritmoen alaitasuna eta kolpe astuna.",1989,Donibane Garazi,"['Hardcorea,', 'Metala']",https://www.badok.eus/euskal-musika/haurtzarrak
514,Haustura,,2015,Lekeitio (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/haustura
515,Haxotz,,2008,Bilbo,"['Hardcorea,', 'Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/haxotz
516,Hazurbaltzak,"Hazurbaltzak rock taldea Ondarroan sortu zen, 80. hamarkada bukaeran. 1990. urtean maketatxo bat ekoitzi zuten eta, hilabete batzuk beranduago, maxi single bat kaleratu Slam Records zigilupean. (Argazkia: Josu Odriozola)",1989 - 1994,Ondarroa (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/hazurbaltzak
517,Hedoi Etxarte,,1986,Iruñea,[],https://www.badok.eus/euskal-musika/hedoi-etxarte
518,Hegazkin,"Alayn Carazo Iturriaga eta Iosu Isaias Villanueva Castro ‘Isuo’ musikariek osatzen dute taldea. Sintetizadoreak, gitarra elektrikoak eta ahotsa erabiliz, musika sendo bezain sentikorra jorratzen dute: popa, trip-hopa
 Sei kantuko diskoa argitaratu dute, ‘Haize beltzak’, Mukuru kolektiboaren zigilupean.",2021,Bergara (Gipuzkoa),[],https://www.badok.eus/euskal-musika/hegazkin
519,Hegoak,,,,"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/hegoak
520,Helde,,2005,,['Metala'],https://www.badok.eus/euskal-musika/helde
521,Hemendik At!,,1997 - 2002,Iruñea,['Elektronikoa'],https://www.badok.eus/euskal-musika/hemendik-at
522,Hemendio,,1985,Gernika (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/hemendio
523,Herabe,,2013,Iruñerria,['Metala'],https://www.badok.eus/euskal-musika/herabe
524,Herdoil,,,Iruñerria,['Punk-Oi!'],https://www.badok.eus/euskal-musika/herdoil
525,Herra,,2016,Gasteiz,['Metala'],https://www.badok.eus/euskal-musika/herra
526,Herri Oihua,,2011 - 2017,Barakaldo (Bizkaia),"['Metala,', 'Rocka,', 'Rapa']",https://www.badok.eus/euskal-musika/herri-oihua
527,Herrima,,2019,,"['Rapa,', 'Reggaea']",https://www.badok.eus/euskal-musika/herrima
528,Herstura,,2011,Oñati (Gipuzkoa),['Post-hardcorea'],https://www.badok.eus/euskal-musika/herstura
529,Hertzainak,"Euskarazko rocka ulertzeko, ezinbesteko taldea da Hertzainak. Beste asko bezala, taldekideak bidean egin ziren musikari, eta nabaritu zen taldearen garapenean, hasierako punk erritmo britainiarretatik rock giro klasikoetara, eta tartean ska erritmoak eta folk kutsuko melodiak jorratuz. Diskografia oparoa utzi zuen (sei disko eta hainbat single eta EP), eta oraindik ere entzuten dira haren kantuak. 1981eko Urtezaharrean jo zuen aurreneko aldiz, eta azken emanaldia 1993ko urriaren 30ean eskaini zuen.",1981 - 1993,Gasteiz,"['Punka,', 'Rocka,', 'Ska']",https://www.badok.eus/euskal-musika/hertzainak
531,Hezurbeltzak,"Hezurbeltzak proiektuak ibilbide luzeko eta nortasun eta izen handiko hiru artista bildu ditu eta bere zuzeneko emanaldietan musika gainditzen duen unibertso propioa sortzen da. Kantu eta testuetan besteak beste emigrazioa, gizarteko pertsonaia baztertuak eta horien inguruko istorioak plazaratzen dira, poetika, kritika, umorea eta edertasuna uztartuz eta atrezzo eta giro bakan baten baitan aurkeztuak.",2018,Urretxu-Zumarraga (Gipuzkoa),"['Folka,', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/hezurbeltzak
532,Hi Exekutibo,,2013,Urretxu (Gipuzkoa),"['Popa,', 'Rocka']",https://www.badok.eus/euskal-musika/hi-exekutibo
533,Hibai,,1980,Gernika (Bizkaia),"['Popa,', 'Rocka']",https://www.badok.eus/euskal-musika/hibai
534,Hibai Rekondo,,1954,Caracas,['Kantautorea'],https://www.badok.eus/euskal-musika/hibai-rekondo
535,Hibakusha,"Tears from Hiroshima eta Kerasy desegin ostean Iruñerrian sortutako taldea da Hibokusha. Indusi Zubiat (gitarra), Ander Orduna (bateria), Iñaki Santos (gitarra), Iñaki Pulido (baxua) eta Silvia Guillen (ahotsa) dira oraingo taldekideak, eta metal musikaren barruan ahotsaren melodia landuak eta gitarra zorrotzak ezaugarri dituen joera berriari jarraitzen diote. Nafarroako Zona Arte Joven lehiaketa irabazi zuten 2013an, eta bi disko argitaratu dituzte jada.",2012,,['Metala'],https://www.badok.eus/euskal-musika/hibakusha
536,Hiena,,2014,Gasteiz,['Hard-rocka'],https://www.badok.eus/euskal-musika/hiena
537,Higa,,2019,Ordizia,['Rocka'],https://www.badok.eus/euskal-musika/higa
538,Hil Norbait,,,,['Metala'],https://www.badok.eus/euskal-musika/hil-norbait
539,Hilbera,,2018,,['Metala'],https://www.badok.eus/euskal-musika/hilbera
540,HILLE,"Jon Badi Bartzelonako North Waves Sound estudioko soinu teknikari, ekoizle eta gitarristaren proiektu pertsonala da HILLE.",,Ondarroa (Bizkaia),"['Metala,', 'Thrasha']",https://www.badok.eus/euskal-musika/hille
541,Hilotz,,2010,Lasarte-Oria (Gipuzkoa),"['Metala,', 'Thrasha']",https://www.badok.eus/euskal-musika/hilotz
542,Hipnosia, ,2021,Bizkaia,['Rocka'],https://www.badok.eus/euskal-musika/hipnosia
543,Hira,"Euskarazko heavy metalaren bigarren loraldiaren bultzatzaileetako bat izan zen Hira. Euskadi Gazteko maketa lehiaketako entzuleen saria irabaztearekin batera, jarraipena eta oihartzuna eman zioten Su Ta Garrek sortutako euskal heavyari. Lehen diskoarekin gazteen artean izandako erantzun ona ondo baliatu eta garaiko taldeetako bat bihurtu zen. Gerora beste lau disko kaleratu ditu eta hard-rock doinuetara jo du.",1998,Oiartzun (Gipuzkoa),"['Hard-rocka,', 'Metala']",https://www.badok.eus/euskal-musika/hira
544,Hiri Galduak,"Azken urteak Hi Exekutibo taldean eman ondoren, Hiri Galduak izeneko proiektua jarri zuen martxan Josu Calvok.",2017,Urretxu-Zumarraga (Gipuzkoa),"['Popa,', 'Rocka']",https://www.badok.eus/euskal-musika/hiri-galduak
545,Hiru Leike,"Iñigo Muguruzak (Kortatu, Negu Gorriak, Delirium Tremens,  Joxe Ripiau, Sagarroi, Lurra
) eta Ane Odriozolak (Indidxabak) osaturiko taldea da Hiru Leike.",2017,Irun (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/hiru-leike
546,Hiru Soinu,,,Senpere (Lapurdi),['Folk-popa'],https://www.badok.eus/euskal-musika/hiru-soinu
547,Hiru Truku,,1994 - 2005,,['Folka'],https://www.badok.eus/euskal-musika/hiru-truku
548,Hiuzz,"Iruñeko hirukote bat da Hiuzz, 1990eko hamarkadako gitarra eta fuzz soinuak dituena oinarrian.",2020,,['Rocka'],https://www.badok.eus/euskal-musika/hiuzz
549,Hofe,,,,"['Rapa,', 'Elektronikoa']",https://www.badok.eus/euskal-musika/hofe
550,Hopelessness,Urretxu-Zumarragako melodic death-doom metal taldea da Hopelessness.,2004,,['Metala'],https://www.badok.eus/euskal-musika/hopelessness
551,Hor Konpon,,1988 - 1995,Oñati (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/hor-konpon
552,Horma,,2018,Gasteiz,[],https://www.badok.eus/euskal-musika/horma
553,Hortzak,,,,['Metala'],https://www.badok.eus/euskal-musika/hortzak
554,Horzdun,"Sludge metal taldea da Horzdun. Aker Odol taldean ibilitako Gari Arroyok (bateria) eta Lur Irulegik (baxua) sortu dute, eta haiekin batera Xavier abeslariak (Osserp) eta Nestor Uranga gitarristak osatzen dute laukotea.",2017,Hondarribia (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/horzdun
555,Hostoak,,2015,Lezo (Gipuzkoa),"['Rocka,', 'Progresiboa']",https://www.badok.eus/euskal-musika/hostoak
556,Hotzikara,,2008,Usurbil (Gipuzkoa),['Thrasha'],https://www.badok.eus/euskal-musika/hotzikara
557,Hozten,,2013,Bilbo,['Rocka'],https://www.badok.eus/euskal-musika/hozten
558,Humilitate,,2009,Zarautz (Gipuzkoa),['Thrasha'],https://www.badok.eus/euskal-musika/humilitate
559,Humus,,1997,Tolosa (Gipuzkoa),"['Hardcorea,', 'Rocka']",https://www.badok.eus/euskal-musika/humus
560,Huntza,,,Gipuzkoa,['Triki-popa'],https://www.badok.eus/euskal-musika/huntza
561,Huts,,2015,Trapagaran (Bizkaia),"['Metala,', 'Rocka']",https://www.badok.eus/euskal-musika/huts
562,Hutsa,,2011 - 2019,Bilbo,['Popa'],https://www.badok.eus/euskal-musika/hutsa
563,Ibai Marin,,1978,Donostia,['Rocka'],https://www.badok.eus/euskal-musika/ibai-marin
564,Iban Yaniz,,1971,Oñati (Gipuzkoa),['Indie-folka'],https://www.badok.eus/euskal-musika/iban-yaniz
565,Ibil Bedi,,2018,Nafarroa,"['Popa,', 'Folk-popa']",https://www.badok.eus/euskal-musika/ibil-bedi
566,Ibon RG,"Duela bi hamarkada hasi zen Ibon Rodriguez Bizkaiko eszena independente eta esperimentalean parte hartzen, bai kontzertuak antolatzen (Kafea eta Galletak), bai beste musikarien lanak ekoizten eta moldatzen (Mursego, Xabier Montoia
), bai musikari gisa hainbat proiektu sortzen: Eten taldea edota ahotsezko inprobisazioa eta elektronika uztartzen dituen Gargara bikotea. Ibon RG erabateko pieza bilduma osatuz joan da, exekuzio gordin eta mezu sendokoa. Orain bakarkako lehen lana osatzen duten abestiak gehitu dizkio bere kantutegiari. Argazkia: Marina Suarez Ortiz de Zarate",1978,Sestao (Bizkaia),"['Herri', 'kanta,', 'Esperimentala']",https://www.badok.eus/euskal-musika/ibon-rg
